customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d
CUST02261,High-Value Unhappy,55,3.0,2248.93,2.0,0.0,0.4466666666666667
CUST02262,High-Value Unhappy,97,2.0,1826.6799999999998,1.0,0.0,0.27
CUST02263,About to Churn,118,1.0,385.7,0.0,0.0,0.0
CUST02264,High-Value Unhappy,45,2.0,1550.17,1.0,0.5,0.205
CUST02265,Discount-Sensitive,31,1.0,280.88,0.0,0.0,0.54
CUST02266,New Customers,20,1.0,563.66,0.0,0.0,0.22
CUST02267,Dormant,207,0.0,0.0,2.0,0.0,0.0
CUST02268,Dormant,167,1.0,499.76,0.0,0.0,0.33
CUST02269,Champions,7,4.0,3854.66,1.0,0.25,0.3375
CUST02270,At-Risk,91,2.0,1121.3899999999999,1.0,0.0,0.125
CUST02271,At-Risk,119,1.0,1102.16,1.0,0.0,0.28
CUST02272,High-Value Unhappy,59,3.0,1907.8,4.0,0.3333333333333333,0.20000000000000004
CUST02273,Dormant,163,1.0,1057.96,0.0,0.0,0.26
CUST02274,Discount-Sensitive,70,1.0,636.94,1.0,0.0,0.34
CUST02275,Discount-Sensitive,21,1.0,270.79,0.0,0.0,0.34
CUST02276,Dormant,265,0.0,0.0,2.0,0.0,0.0
CUST02277,Dormant,218,0.0,0.0,0.0,0.0,0.0
CUST02278,About to Churn,116,1.0,217.79,1.0,0.0,0.53
CUST02279,Champions,21,3.0,2624.92,0.0,0.0,0.06333333333333334
CUST02280,Dormant,145,1.0,1244.85,0.0,0.0,0.43
CUST02281,At-Risk,120,2.0,1698.6799999999998,0.0,0.0,0.24
CUST02282,Discount-Sensitive,7,1.0,300.59,1.0,0.0,0.29
CUST02283,Dormant,132,1.0,272.29,0.0,0.0,0.35
CUST02284,High-Value Unhappy,35,3.0,1867.5500000000002,1.0,0.3333333333333333,0.3033333333333333
CUST02285,Discount-Sensitive,19,1.0,903.8,1.0,0.0,0.27
CUST02286,Dormant,242,0.0,0.0,0.0,0.0,0.0
CUST02287,High-Value Unhappy,100,2.0,4208.860000000001,1.0,0.0,0.19
CUST02288,High-Value Unhappy,58,3.0,2146.98,1.0,0.3333333333333333,0.2333333333333333
CUST02289,At-Risk,93,3.0,2844.33,1.0,0.0,0.32666666666666666
CUST02290,High-Value Unhappy,76,3.0,3009.11,2.0,0.3333333333333333,0.29333333333333333
CUST02291,Dormant,214,0.0,0.0,0.0,0.0,0.0
CUST02292,Loyal Customers,4,2.0,1017.41,1.0,0.5,0.33999999999999997
CUST02293,Dormant,287,0.0,0.0,0.0,0.0,0.0
CUST02294,Discount-Sensitive,19,2.0,785.8399999999999,1.0,0.5,0.33999999999999997
CUST02295,Loyal Customers,24,2.0,958.6199999999999,1.0,0.0,0.35
CUST02296,About to Churn,73,1.0,576.15,2.0,0.0,0.22
CUST02297,New Customers,27,1.0,389.45,0.0,0.0,0.19
CUST02298,At-Risk,100,3.0,2204.46,1.0,0.0,0.41333333333333333
CUST02299,At-Risk,101,1.0,1062.37,0.0,0.0,0.16
CUST02300,At-Risk,104,3.0,3051.79,0.0,0.0,0.14333333333333334
CUST02301,Dormant,126,3.0,1446.59,0.0,0.0,0.2733333333333334
CUST02302,Discount-Sensitive,79,1.0,587.07,1.0,0.0,0.26
CUST02303,New Customers,24,1.0,590.19,1.0,1.0,0.01
CUST02304,Discount-Sensitive,36,1.0,385.75,0.0,0.0,0.25
CUST02305,Loyal Customers,40,3.0,2660.79,0.0,0.0,0.3233333333333333
CUST02306,At-Risk,74,2.0,2087.3199999999997,1.0,0.0,0.155
CUST02307,About to Churn,24,1.0,625.48,0.0,0.0,0.05
CUST02308,About to Churn,116,1.0,595.88,0.0,0.0,0.38
CUST02309,Dormant,562,0.0,0.0,0.0,0.0,0.0
CUST02310,Loyal Customers,25,2.0,1181.73,2.0,0.0,0.26
CUST02311,Dormant,200,0.0,0.0,1.0,0.0,0.0
CUST02312,Dormant,205,0.0,0.0,3.0,0.0,0.0
CUST02313,Dormant,171,1.0,583.08,0.0,0.0,0.36
CUST02314,Discount-Sensitive,0,1.0,443.94,0.0,0.0,0.35
CUST02315,Loyal Customers,39,2.0,952.22,3.0,0.0,0.19
CUST02316,New Customers,17,1.0,552.35,0.0,0.0,0.44
CUST02317,High-Value Unhappy,1,6.0,5693.1,2.0,0.0,0.27166666666666667
CUST02318,Discount-Sensitive,85,1.0,514.56,0.0,0.0,0.3
CUST02319,Discount-Sensitive,36,1.0,1156.63,0.0,0.0,0.4
CUST02320,At-Risk,97,2.0,519.24,0.0,0.0,0.345
CUST02321,Dormant,172,2.0,721.3399999999999,1.0,0.0,0.35
CUST02322,Loyal Customers,38,2.0,1583.24,0.0,0.0,0.35
CUST02323,About to Churn,84,1.0,602.85,1.0,0.0,0.24
CUST02324,Dormant,178,1.0,347.75,1.0,0.0,0.51
CUST02325,Loyal Customers,14,3.0,1378.42,1.0,0.0,0.4033333333333333
CUST02326,New Customers,14,1.0,831.86,0.0,0.0,0.2
CUST02327,Dormant,160,1.0,308.94,1.0,0.0,0.33
CUST02328,New Customers,13,1.0,639.75,0.0,0.0,0.34
CUST02329,At-Risk,90,3.0,2353.05,1.0,0.0,0.10666666666666669
CUST02330,High-Value Unhappy,75,4.0,5029.91,4.0,0.25,0.225
CUST02331,High-Value Unhappy,11,2.0,2708.4,1.0,0.0,0.225
CUST02332,High-Value Unhappy,17,2.0,3382.5299999999997,1.0,0.5,0.2
CUST02333,New Customers,0,1.0,648.38,0.0,0.0,0.29
CUST02334,New Customers,13,1.0,1812.0,0.0,0.0,0.19
CUST02335,Loyal Customers,40,2.0,902.71,0.0,0.0,0.2
CUST02336,At-Risk,78,2.0,777.1700000000001,0.0,0.0,0.225
CUST02337,New Customers,13,1.0,1911.28,0.0,0.0,0.19
CUST02338,High-Value Unhappy,31,2.0,1594.4499999999998,1.0,0.0,0.375
CUST02339,High-Value Unhappy,31,5.0,3093.07,2.0,0.2,0.21000000000000002
CUST02340,High-Value Unhappy,28,5.0,3931.17,3.0,0.0,0.258
CUST02341,About to Churn,31,1.0,490.32,0.0,0.0,0.13
CUST02342,High-Value Unhappy,57,2.0,1718.3899999999999,1.0,0.0,0.24
CUST02343,New Customers,24,1.0,1077.84,0.0,0.0,0.13
CUST02344,New Customers,19,1.0,536.58,0.0,0.0,0.33
CUST02345,About to Churn,33,1.0,1676.2,0.0,0.0,0.03
CUST02346,Loyal Customers,16,3.0,1415.13,2.0,0.0,0.3333333333333333
CUST02347,At-Risk,92,1.0,1102.94,0.0,0.0,0.28
CUST02348,High-Value Unhappy,115,1.0,2063.46,0.0,0.0,0.22
CUST02349,Loyal Customers,54,3.0,1811.6,0.0,0.0,0.22
CUST02350,Dormant,132,3.0,3619.51,0.0,0.0,0.2966666666666667
CUST02351,Dormant,239,0.0,0.0,0.0,0.0,0.0
CUST02352,Loyal Customers,8,2.0,1349.29,0.0,0.0,0.22000000000000003
CUST02353,Dormant,150,1.0,828.36,1.0,0.0,0.33
CUST02354,Discount-Sensitive,19,1.0,666.97,0.0,0.0,0.35
CUST02355,Discount-Sensitive,9,1.0,293.2,3.0,0.0,0.41
CUST02356,Loyal Customers,34,2.0,1160.46,0.0,0.0,0.225
CUST02357,High-Value Unhappy,30,3.0,1999.73,2.0,0.0,0.15666666666666665
CUST02358,At-Risk,72,1.0,1296.04,3.0,0.0,0.32
CUST02359,High-Value Unhappy,28,2.0,1800.68,0.0,0.0,0.21500000000000002
CUST02360,Loyal Customers,39,2.0,830.9399999999999,0.0,0.0,0.365
CUST02361,Discount-Sensitive,43,1.0,430.86,0.0,0.0,0.28
CUST02362,Loyal Customers,20,2.0,2072.46,0.0,0.0,0.36
CUST02363,High-Value Unhappy,20,2.0,2190.38,1.0,0.5,0.18
CUST02364,Dormant,153,2.0,1091.09,1.0,0.0,0.325
CUST02365,Champions,9,5.0,4018.01,0.0,0.0,0.33399999999999996
CUST02366,Dormant,219,0.0,0.0,0.0,0.0,0.0
CUST02367,At-Risk,70,3.0,2102.99,1.0,0.0,0.3633333333333333
CUST02368,Dormant,157,1.0,1107.44,3.0,0.0,0.27
CUST02369,New Customers,22,1.0,377.41,0.0,0.0,0.17
CUST02370,Loyal Customers,21,2.0,1278.67,1.0,0.0,0.31
CUST02371,High-Value Unhappy,44,3.0,1863.01,2.0,0.0,0.36000000000000004
CUST02372,Discount-Sensitive,23,1.0,898.39,1.0,0.0,0.29
CUST02373,Loyal Customers,7,2.0,1336.68,1.0,0.0,0.385
CUST02374,Discount-Sensitive,80,1.0,158.59,0.0,0.0,0.43
CUST02375,Discount-Sensitive,81,1.0,530.02,0.0,0.0,0.28
CUST02376,Loyal Customers,4,2.0,1078.26,0.0,0.0,0.29000000000000004
CUST02377,Loyal Customers,32,2.0,1996.9699999999998,0.0,0.0,0.445
CUST02378,Loyal Customers,2,2.0,1141.79,0.0,0.0,0.315
CUST02379,About to Churn,112,1.0,588.32,0.0,0.0,0.35
CUST02380,Dormant,136,1.0,331.92,0.0,0.0,0.51
CUST02381,New Customers,4,1.0,798.67,1.0,0.0,0.4
CUST02382,At-Risk,89,2.0,1493.47,1.0,0.0,0.21000000000000002
CUST02383,About to Churn,108,1.0,424.58,2.0,0.0,0.37
CUST02384,High-Value Unhappy,68,2.0,1501.1399999999999,1.0,0.5,0.33499999999999996
CUST02385,Discount-Sensitive,27,1.0,873.79,0.0,0.0,0.32
CUST02386,Loyal Customers,0,2.0,1758.17,0.0,0.0,0.145
CUST02387,About to Churn,97,1.0,324.03,1.0,0.0,0.28
CUST02388,Discount-Sensitive,49,1.0,2614.56,0.0,0.0,0.35
CUST02389,Dormant,125,2.0,918.52,2.0,0.0,0.26
CUST02390,Dormant,282,0.0,0.0,0.0,0.0,0.0
CUST02391,Discount-Sensitive,52,1.0,767.26,1.0,0.0,0.32
CUST02392,At-Risk,96,2.0,1468.46,0.0,0.0,0.33499999999999996
CUST02393,Dormant,122,1.0,483.18,2.0,0.0,0.0
CUST02394,High-Value Unhappy,38,4.0,3939.27,2.0,0.0,0.1975
CUST02395,Dormant,364,0.0,0.0,4.0,0.0,0.0
CUST02396,About to Churn,114,1.0,553.88,1.0,0.0,0.23
CUST02397,Discount-Sensitive,58,1.0,451.68,0.0,0.0,0.34
CUST02398,Loyal Customers,49,2.0,1168.26,2.0,0.0,0.29500000000000004
CUST02399,Dormant,276,0.0,0.0,0.0,0.0,0.0
CUST02400,About to Churn,110,1.0,524.67,0.0,0.0,0.21
